EVENT_ID,EVENT_LAT,EVENT_LON,EVENT_TIME,wrfout_path,time_start,time_end,lat_min,lat_max,lon_min,lon_max,simulation_time_start,n_timesteps,SKELET,WALL_TIME
DN151127_01,-29.265365808606468,137.47792883969495,2015-11-27T10:43:45,/mnt/L2_plus/events_trello/DN151127_01/WRF/wrfout_d04_2015-11-27_00:00:00,2015-11-27_00:00:00,2015-11-27_12:00:00,-30.704288482666016,-28.27581024169922,135.79425048828125,138.61642456054688,2015-11-27_00:00:00,49,,
DN151127_01,-29.265365808606468,137.47792883969495,2015-11-27T10:43:45,/mnt/L2_plus/events_trello/DN151127_01/WRF/wrfout_d04_2015-11-27_06:00:00,2015-11-27_06:00:00,2015-11-27_12:00:00,-30.704288482666016,-28.27581024169922,135.79425048828125,138.61642456054688,2015-11-27_06:00:00,25,,
DN151212_01,-30.366703593115673,136.83960520057286,2015-12-12T14:34:06,/mnt/L2_plus/events_trello/DN151212_01/WRF/wrfout_d03_2015-12-11_12:00:00,2015-12-11_12:00:00,2015-12-12_12:00:00,-30.65390396118164,-27.75823974609375,136.35650634765625,139.72161865234375,2015-12-11_12:00:00,49,,
DN151212_01,-30.366703593115673,136.83960520057286,2015-12-12T14:34:06,/mnt/L2_plus/events_trello/DN151212_01/WRF/wrfout_d03_2015-12-11_18:00:00,2015-12-11_18:00:00,2015-12-12_12:00:00,-30.65390396118164,-27.75823974609375,136.35650634765625,139.72161865234375,2015-12-11_18:00:00,37,,
DN151212_01,-30.366703593115673,136.83960520057286,2015-12-12T14:34:06,/mnt/L2_plus/events_trello/DN151212_01/WRF/wrfout_d03_2015-12-12_00:00:00,2015-12-12_00:00:00,2015-12-12_12:00:00,-30.65390396118164,-27.75823974609375,136.35650634765625,139.72161865234375,2015-12-12_00:00:00,25,,
DN151212_01,-30.366703593115673,136.83960520057286,2015-12-12T14:34:06,/mnt/L2_plus/events_trello/DN151212_01/WRF/wrfout_d03_2015-12-12_06:00:00,2015-12-12_06:00:00,2015-12-12_12:00:00,-30.65390396118164,-27.75823974609375,136.35650634765625,139.72161865234375,2015-12-12_06:00:00,13,,
DN151212_01,-30.366703593115673,136.83960520057286,2015-12-12T14:34:06,/mnt/L2_plus/events_trello/DN151212_01/WRF/wrfout_d03_2015-12-12_12:00:00,2015-12-12_12:00:00,2015-12-12_18:00:00,-30.65390396118164,-27.75823974609375,136.35650634765625,139.72161865234375,2015-12-12_12:00:00,13,,
DN151212_01,-30.366703593115673,136.83960520057286,2015-12-12T14:34:06,/mnt/L2_plus/events_trello/DN151212_01/WRF/wrfout_d04_2015-12-12_00:00:00,2015-12-12_00:00:00,2015-12-12_12:00:00,-30.44655990600586,-28.02092742919922,136.6025390625,139.4141845703125,2015-12-12_00:00:00,25,,
DN151212_03,-29.0129919620838,138.2674107312397,2015-12-12T11:36:23,/mnt/L2_plus/events_trello/DN151212_03/WRF/wrfout_d03_2015-12-11_12:00:00,2015-12-11_12:00:00,2015-12-12_12:00:00,-30.65390396118164,-27.75823974609375,136.35650634765625,139.72161865234375,2015-12-11_12:00:00,49,,
DN151212_03,-29.0129919620838,138.2674107312397,2015-12-12T11:36:23,/mnt/L2_plus/events_trello/DN151212_03/WRF/wrfout_d03_2015-12-11_18:00:00,2015-12-11_18:00:00,2015-12-12_12:00:00,-30.65390396118164,-27.75823974609375,136.35650634765625,139.72161865234375,2015-12-11_18:00:00,37,,
DN151212_03,-29.0129919620838,138.2674107312397,2015-12-12T11:36:23,/mnt/L2_plus/events_trello/DN151212_03/WRF/wrfout_d03_2015-12-12_06:00:00,2015-12-12_06:00:00,2015-12-12_12:00:00,-30.65390396118164,-27.75823974609375,136.35650634765625,139.72161865234375,2015-12-12_06:00:00,13,,
DN151212_03,-29.0129919620838,138.2674107312397,2015-12-12T11:36:23,/mnt/L2_plus/events_trello/DN151212_03/WRF/wrfout_d03_2015-12-12_12:00:00,2015-12-12_12:00:00,2015-12-12_18:00:00,-30.65390396118164,-27.75823974609375,136.35650634765625,139.72161865234375,2015-12-12_12:00:00,13,,
DN151212_03,-29.0129919620838,138.2674107312397,2015-12-12T11:36:23,/mnt/L2_plus/events_trello/DN151212_03/WRF/wrfout_d04_2015-12-12_00:00:00,2015-12-12_00:00:00,2015-12-12_12:00:00,-30.44655990600586,-28.02092742919922,136.6025390625,139.4141845703125,2015-12-12_00:00:00,25,,
DN160410_03,-28.912532951972217,135.39410557333045,2016-04-10T13:09:02,/mnt/L2_plus/events_trello/DN160410_03/WRF/wrfout_d03_2016-04-09_00:00:00,2016-04-09_00:00:00,2016-04-10_18:00:00,-30.548431396484375,-27.654178619384766,133.47238159179688,136.83233642578125,2016-04-09_00:00:00,253,,
DN160410_03,-28.912532951972217,135.39410557333045,2016-04-10T13:09:02,/mnt/L2_plus/events_trello/DN160410_03/WRF/wrfout_d03_2016-04-09_06:00:00,2016-04-09_06:00:00,2016-04-10_18:00:00,-30.548431396484375,-27.654178619384766,133.47238159179688,136.83233642578125,2016-04-09_06:00:00,217,,
DN160410_03,-28.912532951972217,135.39410557333045,2016-04-10T13:09:02,/mnt/L2_plus/events_trello/DN160410_03/WRF/wrfout_d03_2016-04-09_12:00:00,2016-04-09_12:00:00,2016-04-10_18:00:00,-30.548431396484375,-27.654178619384766,133.47238159179688,136.83233642578125,2016-04-09_12:00:00,181,,
DN160410_03,-28.912532951972217,135.39410557333045,2016-04-10T13:09:02,/mnt/L2_plus/events_trello/DN160410_03/WRF/wrfout_d03_2016-04-09_18:00:00,2016-04-09_18:00:00,2016-04-10_18:00:00,-30.548431396484375,-27.654178619384766,133.47238159179688,136.83233642578125,2016-04-09_18:00:00,145,,
DN160410_03,-28.912532951972217,135.39410557333045,2016-04-10T13:09:02,/mnt/L2_plus/events_trello/DN160410_03/WRF/wrfout_d03_2016-04-10_00:00:00,2016-04-10_00:00:00,2016-04-10_18:00:00,-30.548431396484375,-27.654178619384766,133.47238159179688,136.83233642578125,2016-04-10_00:00:00,109,,
DN160410_03,-28.912532951972217,135.39410557333045,2016-04-10T13:09:02,/mnt/L2_plus/events_trello/DN160410_03/WRF/wrfout_d03_2016-04-10_06:00:00,2016-04-10_06:00:00,2016-04-10_18:00:00,-30.548431396484375,-27.654178619384766,133.47238159179688,136.83233642578125,2016-04-10_06:00:00,73,,
DN160410_03,-28.912532951972217,135.39410557333045,2016-04-10T13:09:02,/mnt/L2_plus/events_trello/DN160410_03/WRF/wrfout_d03_2016-04-10_12:00:00,2016-04-10_12:00:00,2016-04-10_18:00:00,-30.548431396484375,-27.654178619384766,133.47238159179688,136.83233642578125,2016-04-10_12:00:00,37,,
DN160516_01,-31.413680920908842,134.49809953734524,2016-05-16T14:39:31,/mnt/L2_plus/events_trello/DN160516_01/WRF/wrfout_d04_2016-05-16_00:00:00,2016-05-16_00:00:00,2016-05-16_15:00:00,-32.8648796081543,-30.413925170898438,132.76492309570312,135.6781005859375,2016-05-16_00:00:00,46,,
DN160516_01,-31.413680920908842,134.49809953734524,2016-05-16T14:39:31,/mnt/L2_plus/events_trello/DN160516_01/WRF/wrfout_d04_2016-05-16_06:00:00,2016-05-16_06:00:00,2016-05-16_15:00:00,-32.8648796081543,-30.413925170898438,132.76492309570312,135.6781005859375,2016-05-16_06:00:00,28,,
DN160516_01,-31.413680920908842,134.49809953734524,2016-05-16T14:39:31,/mnt/L2_plus/events_trello/DN160516_01/WRF/wrfout_d04_2016-05-16_12:00:00,2016-05-16_12:00:00,2016-05-16_18:00:00,-32.8648796081543,-30.413925170898438,132.76492309570312,135.6781005859375,2016-05-16_12:00:00,19,,
DN160623_01,-32.642741617656576,136.53747753078014,2016-06-23T15:37:16,/mnt/L2_plus/events_trello/DN160623_01/WRF/wrfout_d04_2016-06-23_00:00:00,2016-06-23_00:00:00,2016-06-23_16:00:00,-34.10091018676758,-31.63834571838379,134.77239990234375,137.739990234375,2016-06-23_00:00:00,49,,
DN160623_01,-32.642741617656576,136.53747753078014,2016-06-23T15:37:16,/mnt/L2_plus/events_trello/DN160623_01/WRF/wrfout_d04_2016-06-23_06:00:00,2016-06-23_06:00:00,2016-06-23_16:00:00,-34.10091018676758,-31.63834571838379,134.77239990234375,137.739990234375,2016-06-23_06:00:00,31,,
DN160623_01,-32.642741617656576,136.53747753078014,2016-06-23T15:37:16,/mnt/L2_plus/events_trello/DN160623_01/WRF/wrfout_d04_2016-06-23_12:00:00,2016-06-23_12:00:00,2016-06-23_16:00:00,-34.10091018676758,-31.63834571838379,134.77239990234375,137.739990234375,2016-06-23_12:00:00,13,,
DN160705_01,-29.881020636113437,135.3994494022454,2016-07-05T19:31:31,/mnt/L2_plus/events_trello/DN160705_01/WRF/wrfout_d04_2016-07-05_00:00:00,2016-07-05_00:00:00,2016-07-05_20:00:00,-31.58884620666504,-28.51496124267578,133.39529418945312,136.98565673828125,2016-07-05_00:00:00,81,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
DN160705_01,-29.881020636113437,135.3994494022454,2016-07-05T19:31:31,/mnt/L2_plus/events_trello/DN160705_01/WRF/wrfout_d04_2016-07-05_06:00:00,2016-07-05_06:00:00,2016-07-05_20:00:00,-31.58884620666504,-28.51496124267578,133.39529418945312,136.98565673828125,2016-07-05_06:00:00,57,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
DN160705_01,-29.881020636113437,135.3994494022454,2016-07-05T19:31:31,/mnt/L2_plus/events_trello/DN160705_01/WRF/wrfout_d04_2016-07-05_12:00:00,2016-07-05_12:00:00,2016-07-05_20:00:00,-31.58884620666504,-28.51496124267578,133.39529418945312,136.98565673828125,2016-07-05_12:00:00,33,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
DN160705_01,-29.881020636113437,135.3994494022454,2016-07-05T19:31:31,/mnt/L2_plus/events_trello/DN160705_01/WRF/wrfout_d04_2016-07-05_18:00:00,2016-07-05_18:00:00,2016-07-05_20:00:00,-31.58884620666504,-28.51496124267578,133.39529418945312,136.98565673828125,2016-07-05_18:00:00,9,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
DN160802_03,-29.890055101726187,138.24255822975132,2016-08-02T13:24:51,/mnt/L2_plus/events_trello/DN160802_03/WRF/wrfout_d03_2016-08-01_18:00:00,2016-08-01_18:00:00,2016-08-02_18:00:00,-31.538646697998047,-28.631423950195312,136.29718017578125,139.70599365234375,2016-08-01_18:00:00,49,,
DN160802_03,-29.890055101726187,138.24255822975132,2016-08-02T13:24:51,/mnt/L2_plus/events_trello/DN160802_03/WRF/wrfout_d03_2016-08-02_06:00:00,2016-08-02_06:00:00,2016-08-02_18:00:00,-31.538646697998047,-28.631423950195312,136.29718017578125,139.70599365234375,2016-08-02_06:00:00,25,,
DN160802_03,-29.890055101726187,138.24255822975132,2016-08-02T13:24:51,/mnt/L2_plus/events_trello/DN160802_03/WRF/wrfout_d03_2016-08-02_12:00:00,2016-08-02_12:00:00,2016-08-02_18:00:00,-31.538646697998047,-28.631423950195312,136.29718017578125,139.70599365234375,2016-08-02_12:00:00,13,,
DN160802_03,-29.890055101726187,138.24255822975132,2016-08-02T13:24:51,/mnt/L2_plus/events_trello/DN160802_03/WRF/wrfout_d04_2016-08-01_12:00:00,2016-08-01_12:00:00,2016-08-02_18:00:00,-31.330543518066406,-28.895267486572266,136.5465087890625,139.39453125,2016-08-01_12:00:00,61,,
DN160802_03,-29.890055101726187,138.24255822975132,2016-08-02T13:24:51,/mnt/L2_plus/events_trello/DN160802_03/WRF/wrfout_d04_2016-08-02_00:00:00,2016-08-02_00:00:00,2016-08-02_18:00:00,-31.330543518066406,-28.895267486572266,136.5465087890625,139.39453125,2016-08-02_00:00:00,37,,
DN160809_01,-30.176587042905684,130.6880658247343,2016-08-09T18:49:39,/mnt/L2_plus/events_trello/DN160809_01/WRF/wrfout_d03_2016-08-09_00:00:00,2016-08-09_00:00:00,2016-08-10_00:00:00,-31.828243255615234,-28.917369842529297,128.7396240234375,132.16290283203125,2016-08-09_00:00:00,145,,
DN160809_01,-30.176587042905684,130.6880658247343,2016-08-09T18:49:39,/mnt/L2_plus/events_trello/DN160809_01/WRF/wrfout_d03_2016-08-09_06:00:00,2016-08-09_06:00:00,2016-08-10_00:00:00,-31.828243255615234,-28.917369842529297,128.7396240234375,132.16290283203125,2016-08-09_06:00:00,109,,
DN160809_01,-30.176587042905684,130.6880658247343,2016-08-09T18:49:39,/mnt/L2_plus/events_trello/DN160809_01/WRF/wrfout_d03_2016-08-09_12:00:00,2016-08-09_12:00:00,2016-08-10_00:00:00,-31.828243255615234,-28.917369842529297,128.7396240234375,132.16290283203125,2016-08-09_12:00:00,73,,
DN160809_01,-30.176587042905684,130.6880658247343,2016-08-09T18:49:39,/mnt/L2_plus/events_trello/DN160809_01/WRF/wrfout_d03_2016-08-09_18:00:00,2016-08-09_18:00:00,2016-08-09_20:30:00,-31.828243255615234,-28.917369842529297,128.7396240234375,132.16290283203125,2016-08-09_18:00:00,16,,
DN160809_01,-30.176587042905684,130.6880658247343,2016-08-09T18:49:39,/mnt/L2_plus/events_trello/DN160809_01/WRF/wrfout_d04_2016-08-09_18:00:00,2016-08-09_18:00:00,2016-08-09_19:00:00,-31.621139526367188,-29.182790756225586,128.98681640625,131.84698486328125,2016-08-09_18:00:00,7,,
DN160816_02,-28.980411098837887,131.55676319356226,2016-08-16T12:41:02,/mnt/L2_plus/events_trello/DN160816_02/WRF/wrfout_d04_2016-08-15_18:00:00,2016-08-15_18:00:00,2016-08-16_18:00:00,-30.422393798828125,-27.997020721435547,129.871826171875,132.6824951171875,2016-08-15_18:00:00,145,,
DN160816_02,-28.980411098837887,131.55676319356226,2016-08-16T12:41:02,/mnt/L2_plus/events_trello/DN160816_02/WRF/wrfout_d04_2016-08-16_00:00:00,2016-08-16_00:00:00,2016-08-16_18:00:00,-30.422393798828125,-27.997020721435547,129.871826171875,132.6824951171875,2016-08-16_00:00:00,109,,
DN160816_02,-28.980411098837887,131.55676319356226,2016-08-16T12:41:02,/mnt/L2_plus/events_trello/DN160816_02/WRF/wrfout_d04_2016-08-16_06:00:00,2016-08-16_06:00:00,2016-08-16_18:00:00,-30.422393798828125,-27.997020721435547,129.871826171875,132.6824951171875,2016-08-16_06:00:00,73,,
DN160816_02,-28.980411098837887,131.55676319356226,2016-08-16T12:41:02,/mnt/L2_plus/events_trello/DN160816_02/WRF/wrfout_d04_2016-08-16_12:00:00,2016-08-16_12:00:00,2016-08-16_18:00:00,-30.422393798828125,-27.997020721435547,129.871826171875,132.6824951171875,2016-08-16_12:00:00,37,,
DN160919_02,-32.27813492591212,143.48373764425344,2016-09-19T10:18:16,/mnt/L2_plus/events_trello/DN160919_02/WRF/wrfout_d04_2016-09-18_12:00:00,2016-09-18_12:00:00,2016-09-19_12:00:00,-33.735076904296875,-31.275859832763672,141.72885131835938,144.68014526367188,2016-09-18_12:00:00,73,,
DN160919_02,-32.27813492591212,143.48373764425344,2016-09-19T10:18:16,/mnt/L2_plus/events_trello/DN160919_02/WRF/wrfout_d04_2016-09-18_18:00:00,2016-09-18_18:00:00,2016-09-19_12:00:00,-33.735076904296875,-31.275859832763672,141.72885131835938,144.68014526367188,2016-09-18_18:00:00,55,,
DN160919_02,-32.27813492591212,143.48373764425344,2016-09-19T10:18:16,/mnt/L2_plus/events_trello/DN160919_02/WRF/wrfout_d04_2016-09-19_00:00:00,2016-09-19_00:00:00,2016-09-19_12:00:00,-33.735076904296875,-31.275859832763672,141.72885131835938,144.68014526367188,2016-09-19_00:00:00,37,,
DN160919_02,-32.27813492591212,143.48373764425344,2016-09-19T10:18:16,/mnt/L2_plus/events_trello/DN160919_02/WRF/wrfout_d04_2016-09-19_06:00:00,2016-09-19_06:00:00,2016-09-19_12:00:00,-33.735076904296875,-31.275859832763672,141.72885131835938,144.68014526367188,2016-09-19_06:00:00,19,,
DN161017_01,-32.62461291986947,116.84037583365006,2016-10-17T13:10:13,/mnt/L2_plus/events_trello/DN161017_01/WRF/wrfout_d04_2016-10-16_18:00:00,2016-10-16_18:00:00,2016-10-17_14:30:00,-34.08191680908203,-31.619529724121094,115.075927734375,118.04266357421875,2016-10-16_18:00:00,124,,
DN161017_01,-32.62461291986947,116.84037583365006,2016-10-17T13:10:13,/mnt/L2_plus/events_trello/DN161017_01/WRF/wrfout_d04_2016-10-17_00:00:00,2016-10-17_00:00:00,2016-10-17_18:00:00,-34.08191680908203,-31.619529724121094,115.075927734375,118.04266357421875,2016-10-17_00:00:00,109,,
DN161017_01,-32.62461291986947,116.84037583365006,2016-10-17T13:10:13,/mnt/L2_plus/events_trello/DN161017_01/WRF/wrfout_d04_2016-10-17_06:00:00,2016-10-17_06:00:00,2016-10-17_17:20:00,-34.08191680908203,-31.619529724121094,115.075927734375,118.04266357421875,2016-10-17_06:00:00,69,,
DN161017_01,-32.62461291986947,116.84037583365006,2016-10-17T13:10:13,/mnt/L2_plus/events_trello/DN161017_01/WRF/wrfout_d04_2016-10-17_12:00:00,2016-10-17_12:00:00,2016-10-17_13:10:00,-34.08191680908203,-31.619529724121094,115.075927734375,118.04266357421875,2016-10-17_12:00:00,8,,
DN161031_01,-29.17090295615873,116.19623910506951,2016-10-31T12:03:47,/mnt/L2_plus/events_trello/DN161031_01/WRF/wrfout_d03_2016-10-31_06:00:00,2016-10-31_06:00:00,2016-10-31_12:00:00,-30.815349578857422,-27.917530059814453,114.2742919921875,117.64730834960938,2016-10-31_06:00:00,13,,
DN161031_01,-29.17090295615873,116.19623910506951,2016-10-31T12:03:47,/mnt/L2_plus/events_trello/DN161031_01/WRF/wrfout_d03_2016-10-31_12:00:00,2016-10-31_12:00:00,2016-10-31_12:30:00,-30.815349578857422,-27.917530059814453,114.2742919921875,117.64730834960938,2016-10-31_12:00:00,2,,
DN161115_03,-27.264549320251618,136.69896219213072,2016-11-15T17:46:23,/mnt/L2_plus/events_trello/DN161115_03/WRF/wrfout_d04_2016-11-15_00:00:00,2016-11-15_00:00:00,2016-11-15_18:00:00,-28.69045639038086,-26.285280227661133,135.06951904296875,137.8111572265625,2016-11-15_00:00:00,109,,
DN161115_03,-27.264549320251618,136.69896219213072,2016-11-15T17:46:23,/mnt/L2_plus/events_trello/DN161115_03/WRF/wrfout_d04_2016-11-15_06:00:00,2016-11-15_06:00:00,2016-11-15_18:00:00,-28.69045639038086,-26.285280227661133,135.06951904296875,137.8111572265625,2016-11-15_06:00:00,73,,
DN161115_03,-27.264549320251618,136.69896219213072,2016-11-15T17:46:23,/mnt/L2_plus/events_trello/DN161115_03/WRF/wrfout_d04_2016-11-15_12:00:00,2016-11-15_12:00:00,2016-11-15_18:00:00,-28.69045639038086,-26.285280227661133,135.06951904296875,137.8111572265625,2016-11-15_12:00:00,37,,
DN170113_01,-34.713031338956995,142.53166484795997,2017-01-13T12:14:07,/mnt/L2_plus/events_trello/DN170113_01/WRF/wrfout_d04_2017-01-12_12:00:00,2017-01-12_12:00:00,2017-01-13_13:00:00,-35.987815856933594,-33.509300231933594,140.886962890625,143.941162109375,2017-01-12_12:00:00,101,,
DN170113_01,-34.713031338956995,142.53166484795997,2017-01-13T12:14:07,/mnt/L2_plus/events_trello/DN170113_01/WRF/wrfout_d04_2017-01-12_18:00:00,2017-01-12_18:00:00,2017-01-13_13:00:00,-35.987815856933594,-33.509300231933594,140.886962890625,143.941162109375,2017-01-12_18:00:00,77,,
DN170113_01,-34.713031338956995,142.53166484795997,2017-01-13T12:14:07,/mnt/L2_plus/events_trello/DN170113_01/WRF/wrfout_d04_2017-01-13_00:00:00,2017-01-13_00:00:00,2017-01-13_13:00:00,-35.987815856933594,-33.509300231933594,140.886962890625,143.941162109375,2017-01-13_00:00:00,53,,
DN170113_01,-34.713031338956995,142.53166484795997,2017-01-13T12:14:07,/mnt/L2_plus/events_trello/DN170113_01/WRF/wrfout_d04_2017-01-13_06:00:00,2017-01-13_06:00:00,2017-01-13_13:00:00,-35.987815856933594,-33.509300231933594,140.886962890625,143.941162109375,2017-01-13_06:00:00,29,,
DN170113_01,-34.713031338956995,142.53166484795997,2017-01-13T12:14:07,/mnt/L2_plus/events_trello/DN170113_01/WRF/wrfout_d04_2017-01-13_12:00:00,2017-01-13_12:00:00,2017-01-13_13:00:00,-35.987815856933594,-33.509300231933594,140.886962890625,143.941162109375,2017-01-13_12:00:00,5,,
DN170121_01,-32.70055179851281,141.44043368698016,2017-01-21T14:08:32,/mnt/L2_plus/events_trello/DN170121_01/WRF/wrfout_d04_2017-01-21_00:00:00,2017-01-21_00:00:00,2017-01-21_16:00:00,-34.126468658447266,-31.663673400878906,139.64996337890625,142.61871337890625,2017-01-21_00:00:00,97,,
DN170121_01,-32.70055179851281,141.44043368698016,2017-01-21T14:08:32,/mnt/L2_plus/events_trello/DN170121_01/WRF/wrfout_d04_2017-01-21_06:00:00,2017-01-21_06:00:00,2017-01-21_18:00:00,-34.126468658447266,-31.663673400878906,139.64996337890625,142.61871337890625,2017-01-21_06:00:00,73,,
DN170121_01,-32.70055179851281,141.44043368698016,2017-01-21T14:08:32,/mnt/L2_plus/events_trello/DN170121_01/WRF/wrfout_d04_2017-01-21_12:00:00,2017-01-21_12:00:00,2017-01-21_16:00:00,-34.126468658447266,-31.663673400878906,139.64996337890625,142.61871337890625,2017-01-21_12:00:00,25,,
DN170126_03,-26.993871495430618,134.7482919995064,2017-01-26T12:52:02,/mnt/L2_plus/events_trello/DN170126_03/WRF/wrfout_d04_2017-01-25_18:00:00,2017-01-25_18:00:00,2017-01-26_13:15:00,-28.701637268066406,-25.629398345947266,132.80194091796875,136.28875732421875,2017-01-25_18:00:00,78,,
DN170126_03,-26.993871495430618,134.7482919995064,2017-01-26T12:52:02,/mnt/L2_plus/events_trello/DN170126_03/WRF/wrfout_d04_2017-01-26_00:00:00,2017-01-26_00:00:00,2017-01-26_13:15:00,-28.701637268066406,-25.629398345947266,132.80194091796875,136.28875732421875,2017-01-26_00:00:00,54,,
DN170126_03,-26.993871495430618,134.7482919995064,2017-01-26T12:52:02,/mnt/L2_plus/events_trello/DN170126_03/WRF/wrfout_d04_2017-01-26_06:00:00,2017-01-26_06:00:00,2017-01-26_13:15:00,-28.701637268066406,-25.629398345947266,132.80194091796875,136.28875732421875,2017-01-26_06:00:00,30,,
DN170126_03,-26.993871495430618,134.7482919995064,2017-01-26T12:52:02,/mnt/L2_plus/events_trello/DN170126_03/WRF/wrfout_d04_2017-01-26_12:00:00,2017-01-26_12:00:00,2017-01-26_13:15:00,-28.701637268066406,-25.629398345947266,132.80194091796875,136.28875732421875,2017-01-26_12:00:00,6,,
DN170205_02,-31.411682710459857,142.89259063540237,2017-02-05T12:54:01,/mnt/L2_plus/events_trello/DN170205_02/WRF/wrfout_d04_2017-02-05_00:00:00,2017-02-05_00:00:00,2017-02-05_18:00:00,-32.86149215698242,-30.410579681396484,141.1661376953125,144.07916259765625,2017-02-05_00:00:00,37,,
DN170205_02,-31.411682710459857,142.89259063540237,2017-02-05T12:54:01,/mnt/L2_plus/events_trello/DN170205_02/WRF/wrfout_d04_2017-02-05_06:00:00,2017-02-05_06:00:00,2017-02-05_18:00:00,-32.86149215698242,-30.410579681396484,141.1661376953125,144.07916259765625,2017-02-05_06:00:00,25,,
